	dim1	dim2
1001701105_E1	-8855.114052666064	-58.97891816698518
1001701105_E3	-8366.24344956355	-531.9892267332797
1001701105_E4	-8963.56476665066	-348.148858522832
1001701105_E5	-8760.52278870517	428.8300798114575
1001701105_E6	-8984.476574053917	93.00084233354202
1001701105_E7	-8786.631460792109	-74.24957245588381
1001701105_E9	-9022.66412409217	-136.68040316929523
1001701105_E11	-8168.921558200334	-621.1828394022839
1001701105_E12	-9026.819770679416	-549.5138599881112
1001701105_E14	-8338.709437457923	-305.4962647322401
1001701105_E15	-8641.583875036675	-406.16991486407466
1001701105_E16	-8771.403123303091	-438.6668454418564
1001701105_E17	-8624.814654154121	-495.9390621114497
1001701105_E18	-8652.870368507372	-371.2111262148616
1001701105_E19	-8606.224564602222	-568.2840365093894
1001701105_E20	-8696.433682529907	-499.329695430206
1001701105_E21	-8594.52054337569	-662.3203343747513
1001701105_E22	-8794.45424246395	-554.7443365805353
1001701105_E23	-8673.906067511518	-346.15206461970973
1001701105_F1	-8779.301593482036	-646.2634369006418
1001701105_F4	-9088.277913577185	-249.48895637770383
1001701105_F5	-9032.560995042611	160.59327731351243
1001701105_F6	-8848.1400994436	-473.2447220224016
1001701105_F8	-9087.993457563956	157.03130120601912
1001701105_F9	-8076.7341259085115	-439.3432865857157
1001701105_F12	-8917.22909499582	-618.1265868374246
1001701105_F13	-8729.187786032444	-462.14320751966864
1001701105_F14	-8715.871464846072	-488.09530041841276
1001701105_F15	-8809.166250508337	-292.4795498411066
1001701105_F16	-8739.231111657069	-468.01565356997855
1001701105_F17	-8572.329305684296	-22.853075134992103
1001701105_F18	-8825.892043645288	-289.34469038272783
1001701105_F19	-8837.849216160366	-636.7484484851349
1001701105_F20	-8769.519991523863	-610.2510195356126
1001701105_F22	-8970.271201063228	-760.2267867136975
1001701105_F23	-8731.651483410576	-588.9976683927749
1001701105_G3	-8661.01241355985	-239.89452851612396
1001701105_G4	-9052.132143380632	-172.21004371228955
1001701105_G5	-8089.869050002914	-625.4279605902108
1001701105_G8	-7890.185852100654	-669.4834901240607
1001701105_G9	-8837.641694663456	-251.20807099162582
1001701105_G11	-8920.367348506352	43.8502438780926
1001701105_G12	-9022.154735093054	-566.445201312619
1001701105_G13	-8748.687051565003	-394.416272269654
1001701105_G14	-8577.213574876621	-371.0290124042865
1001701105_G15	-8992.251944805677	-419.6355234802328
1001701105_G16	-8498.945907428588	-418.0115704429078
1001701105_G17	-8799.235515869885	-482.0267256634199
1001701105_G18	-8883.242926808403	-225.12118093574716
1001701105_G19	-8972.941845432531	-440.1694971423652
1001701105_G20	-8880.80017812215	-659.0222634913802
1001701105_G21	-8787.287115746576	-646.9785219492727
1001701105_G22	-8402.6465027217	-461.9967149042173
1001701105_G23	-8705.593070203517	-154.57742890962413
1001701105_H1	-8886.24122290037	435.0214174300841
1001701105_H3	-9161.892164761823	-352.5393849368437
1001701105_H4	-8951.181684751038	-366.57365642507295
1001701105_H7	-8705.27112175979	607.403309364854
1001701105_H8	-7998.964809152384	-612.7576457947039
1001701105_H11	-8277.086473015059	-747.9155284385231
1001701105_H12	-9040.577746838248	-337.3356408538665
1001701105_H13	-8593.928685185292	-298.0242068710863
1001701105_H14	-8785.655564492665	-299.21790774620115
1001701105_H15	-8765.2419081531	-466.0327067802527
1001701105_H16	-8640.759602891196	-600.848785073749
1001701105_H17	-8714.899121128243	-408.0693747494405
1001701105_H18	-8771.381243764452	-220.18895467923642
1001701105_H19	-8704.25653933144	-312.6443430572211
1001701105_H20	-8626.236577167458	-207.3405322738594
1001701105_H21	-8666.315930192126	-535.2189160859956
1001701105_H22	-8729.620840652504	-321.71189648587017
1001701105_H23	-8753.109744738222	-256.4363003331831
1001701105_I2	-8880.990725905825	-339.11626987871784
1001701105_I3	-7826.420269538991	-799.4322684197566
1001701105_I4	-8738.795406836647	244.98662509499746
1001701105_I7	-9117.534666660385	-241.89688426485463
1001701105_I11	-7925.2222936933795	-847.9609236987554
1001701105_I12	-8554.932053332293	-398.7155210744732
1001701105_I13	-8751.515287820732	-487.02498765532573
1001701105_I14	-8670.088681793923	-540.1145990851735
1001701105_I15	-9063.244681966653	-395.25855675025656
1001701105_I16	-8966.981698865444	-548.1878323886524
1001701105_I18	-8837.345751439072	-514.5728982313384
1001701105_I19	-9086.885663552303	-493.30965270200363
1001701105_I20	-8191.625585932746	107.56868851427438
1001701105_I21	-8781.443835849948	-316.5593769267413
1001701105_I23	-8623.996192810326	-510.7804384297334
1001701105_J3	-8840.72479852896	180.9741514276069
1001701105_J4	-9270.532140114703	-238.74000083038626
1001701105_J5	-8774.76534449265	-223.62927569016512
1001701105_J6	-8932.505235060651	96.07747481107839
1001701105_J9	-8339.11797700462	-102.88853157855884
1001701105_J10	-8242.413971104681	-839.9376393114991
1001701105_J11	-9072.258137626894	-705.0429071491105
1001701105_J12	-8900.336122618655	-292.203305576571
1001701105_J15	-8003.142032853522	342.9269465105725
1001701105_J16	-8217.635015642618	368.18270894114266
1001701105_J17	-8602.55458873456	-517.4669591615495
1001701105_J18	-8860.758217918043	-313.45303931732076
1001701105_J20	-8893.064282392581	-420.8388498341238
1001701105_J21	-8771.98925097563	-541.0939888440643
1001701105_K1	-9004.49638916633	-231.06314678090934
1001701105_K2	-8781.251103564884	543.0094852876088
1001701105_K3	-8836.879064612715	457.79937825386077
1001701105_K8	-8808.35515778779	-134.92260367951351
1001701105_K9	-9108.96871213703	-276.16352380659606
1001701105_K12	-8812.45313186506	-491.1576499546761
1001701105_K13	-8747.82037148437	-557.163803654233
1001701105_K14	-8902.495355749408	-710.5172776136443
1001701105_K15	-8779.372012904678	-446.49318116542383
1001701105_K16	-8675.2621586919	28.713761657821568
1001701105_K17	-8273.151696520546	13.970214583856988
1001701105_K18	-8891.677240110832	-376.8541462618591
1001701105_K19	-7887.431959863839	38.58745259160992
1001701105_K22	-8114.47899180754	50.30216631509716
1001701105_L1	-8874.190481700512	-205.11898259348558
1001701105_L3	-9008.216023804605	-217.18068858276442
1001701105_L7	-9130.982508842111	-107.95061945893619
1001701105_L9	-8781.370162422083	-430.33189095073817
1001701105_L10	-8904.556585610298	171.41441605305283
1001701105_L12	-9074.010966238802	-551.3091564577539
1001701105_L13	-8632.604170923196	-486.2533444863053
1001701105_L14	-8889.376401738837	146.62787793171037
1001701105_L15	-8780.137202300642	-595.5716135824412
1001701105_L16	-8856.282917288445	-334.78878661070047
1001701105_L17	-8634.325972573917	-329.6497462013854
1001701105_L18	-8752.20490484232	-292.4077056584089
1001701105_L19	-8220.423474070061	-233.0730319513708
1001701105_L20	-8976.849428337466	-357.7250148318708
1001701105_L22	-8051.88153659747	215.8005548244005
1001701105_M3	-8661.118465152322	514.9569401113467
1001701105_M4	-9031.799947450718	74.85983062953352
1001701105_M6	-8968.947706850704	-297.3260846885085
1001701105_M8	-8309.222960679608	-758.9537967723847
1001701105_M10	-8085.347915214958	-871.0799986149036
1001701105_M11	-8196.920833907845	-501.8201138540334
1001701105_M12	-8245.68353945046	-249.1820077394082
1001701105_M15	-8497.619178698687	-90.68826923161161
1001701105_M16	-8649.06681217738	-106.42086030285239
1001701105_M17	-8632.4917606812	-264.99465713013274
1001701105_M18	-8819.2336205505	-586.069816293266
1001701105_M19	-8642.974433563933	-336.3754154236334
1001701105_M20	-8784.82455611567	-631.8400297416912
1001701105_N2	-9057.596687422718	-645.647932956585
1001701105_N4	-8864.183847369108	68.34561506493992
1001701105_N6	-8059.743000383208	-439.59046414919214
1001701105_N7	-8807.172424139293	63.657153276244586
1001701105_N8	-8893.13726149724	209.59727470822315
1001701105_N9	-8172.348403735569	-423.24087156135766
1001701105_N11	-7955.860421545109	-910.5619193251042
1001701105_N12	-8269.381090785513	-109.27062124967291
1001701105_N13	-8329.576790270647	-183.66418183493363
1001701105_N14	-8407.207127057602	-165.549571610014
1001701105_N15	-8058.966876402376	349.59510483538816
1001701105_N16	-8820.910674069319	-432.8963976253269
1001701105_N17	-8895.549442623567	-169.7408676944867
1001701105_N18	-8517.477725193492	74.22218460212504
1001701105_N20	-7732.688568473634	6.688890062815397
1001701105_N22	-8842.650559116923	-719.6939966320764
1001701105_O1	-8444.784871401162	-558.2237667766774
1001701105_O3	-7941.52015105916	-92.26353069265592
1001701105_O5	-8379.880593625021	-830.8122010532535
1001701105_O7	-8186.862966404064	-756.0059344626709
1001701105_O8	-7959.453546269989	-414.4558791385715
1001701105_O9	-8559.174498512899	-718.0281318217138
1001701105_O10	-9160.755431814507	-228.9652966185071
1001701105_O12	-8433.415411331613	-382.0715236220447
1001701105_O14	-8683.222496203765	-705.6962541008639
1001701105_O15	-8714.504999371711	-597.3164769449073
1001701105_O17	-8378.75451141652	-127.68566489261138
1001701105_O18	-8544.451560487252	-259.88080427872916
1001701105_O21	-8252.746960841605	202.2402951371996
1001701105_P2	-9062.296272015514	74.15681044078038
1001701105_P9	-8996.109865309318	-87.04158934355745
1001701105_P13	-8692.655236710118	-50.29116171482862
1001701105_P14	-8639.93428619524	-353.7413585634393
1001701105_P15	-8261.365122777606	-24.534817011978262
1001701105_P16	-8233.696258156044	-17.80657320925617
1001701105_P18	-8351.774372550724	-52.637182934045384
1001701105_P19	-8353.530038507723	-185.28247709490955
1001701105_P20	-8136.67855735279	15.375321661576082
1001701201_A1	-9225.59723700639	-131.12568242034712
1001701201_A2	-8776.346462015594	47.40697734880192
1001701201_A3	-8994.158398144189	499.55787277190836
1001701201_A4	-8843.309197714405	291.4837727485034
1001701201_A5	-9098.979122164503	186.49751260221962
1001701201_A7	-9110.436000956226	22.502085631194362
1001701201_A9	-9202.53020689874	-290.46354301307014
1001701201_A10	-8980.015559160196	159.73947377398284
1001701201_A11	-8984.424158056005	511.19679984086315
1001701201_A13	-9356.478566467045	204.4894936074218
1001701201_A14	-8938.137329092635	130.7166150951363
1001701201_A15	-8566.452190493688	215.16564913718923
1001701201_A16	-9006.82425574831	-566.3505566832262
1001701201_A17	-9061.63752828798	236.5653150360543
1001701201_A20	-9184.455439095658	357.29500832040463
1001701201_A21	-9087.674630896703	-75.88069760640857
1001701201_B1	-9100.391153786366	-155.55889738704585
1001701201_B2	-8688.26051033134	51.25025424206947
1001701201_B3	-8932.373565862787	154.40041459019514
1001701201_B4	-8907.237594582493	252.32543092805787
1001701201_B5	-9171.89221381966	134.74845074685413
1001701201_B6	-8578.580497230752	-82.2118147964468
1001701201_B7	-9177.663118563709	124.70531840888886
1001701201_B8	-8961.286911744342	-156.89398973957756
1001701201_B9	-8706.554158541252	177.0242265769472
1001701201_B11	-8689.256062619497	387.33155294595775
1001701201_B12	-8902.6679557271	479.33899758903016
1001701201_B14	-8872.899366569842	395.897205864477
1001701201_B15	-8750.117897429534	562.5824174200179
1001701201_B16	-8706.866033207869	-404.6408076300519
1001701201_B18	-8821.086328981248	474.9361708821968
1001701201_B21	-8690.23923936428	310.3607340598406
1001701201_B22	-8908.47974562819	-375.2215260946486
1001701201_B23	-8871.136473347704	165.8172934885724
1001701201_C1	-9057.021684649388	-267.4571281463794
1001701201_C2	-9054.287587051193	-149.4344919218481
1001701201_C4	-8980.001443249874	267.21910724737285
1001701201_C6	-8828.170102124084	-33.973465112464325
1001701201_C7	-8727.023784675572	-14.281073861540042
1001701201_C8	-9187.853710771395	114.7129638927841
1001701201_C11	-8863.281536157594	22.438510441066637
1001701201_C13	-9361.099438132665	252.07691264405207
1001701201_C16	-8612.003005826855	499.16179754634135
1001701201_C17	-8898.021245341677	-75.6413696062672
1001701201_C19	-8831.998379987983	428.83255386865443
1001701201_C22	-8941.829955136553	43.629382936321036
1001701201_C23	-8809.744054676665	260.10585554881175
1001701201_D2	-8605.045053150274	490.66075190610144
1001701201_D3	-8939.034183078084	447.6398486371889
1001701201_D4	-8417.359802451054	160.03561760703036
1001701201_D5	-8989.986757928806	540.7181803429826
1001701201_D7	-9095.524504705028	112.84713123189836
1001701201_D9	-9086.404802572071	520.2183975832054
1001701201_D10	-9334.906139113682	330.6193742851265
1001701201_D14	-9217.535453402943	384.8493547979984
1001701201_D17	-9054.623750357212	162.84430177424463
1001701201_D18	-9179.605613369218	499.3085868208174
1001701201_D19	-8915.473184050943	397.4268036679184
1001701201_D22	-9155.178609987463	471.58227479962676
1001701201_D23	-9071.71789666855	-142.2452613875077
1001701201_E1	-8928.815614549587	-182.74698261934336
1001701201_E2	-8924.180839266472	76.63192793788602
1001701201_E3	-9096.204844035396	40.60147046693073
1001701201_E4	-9096.102807673595	-49.17761872836574
1001701201_E5	-8983.608812456972	-8.64109646489101
1001701201_E6	-8871.616834989456	205.90235472120952
1001701201_E7	-9194.884620295501	-385.15251324151825
1001701201_E8	-8912.644565940733	89.48880436393502
1001701201_E9	-8873.227579009379	33.90622832056177
1001701201_E10	-8457.139427629805	-268.0942406517473
1001701201_E11	-9121.64327733477	104.13691320418359
1001701201_E12	-8890.192883723514	-445.79183716816925
1001701201_E14	-9158.04208004544	175.89964072967683
1001701201_E15	-9123.229743054073	377.64940603794105
1001701201_E17	-8976.70097532953	322.6735290757254
1001701201_E18	-9173.985924894005	268.0207776851596
1001701201_E19	-9078.825571789905	133.80244882754675
1001701201_E20	-8555.303826090152	369.7741344057546
1001701201_E22	-9087.50973031697	24.679926400892885
1001701201_E23	-9002.96239813748	63.66902004157804
1001701201_F1	-9104.673098529338	138.15465259762001
1001701201_F2	-8951.892021502379	391.79535241913527
1001701201_F3	-9233.048271222136	119.62770709154412
1001701201_F4	-9238.499068170056	96.91280893121483
1001701201_F5	-8915.98257604156	-384.36995127511386
1001701201_F6	-8906.742405037074	-117.72453639422001
1001701201_F7	-9084.879901111099	-310.43540125930497
1001701201_F8	-9164.846199751399	0.4270061015645694
1001701201_F9	-9204.129679357144	296.35864885134265
1001701201_F10	-8543.875558826376	500.22234945597677
1001701201_F11	-8838.124274684937	409.7314456503486
1001701201_F12	-9379.198864049491	191.8471629034016
1001701201_F13	-9237.763939316372	73.63077710731515
1001701201_F14	-9155.031380023638	359.83268218308496
1001701201_F16	-9222.832457706636	192.61258232533538
1001701201_F18	-8909.065084890057	79.51708976633763
1001701201_F20	-9193.286094422576	251.26342063375856
1001701201_F22	-8997.36415946186	355.1896278095859
1001701201_G1	-9188.204366924163	-59.4285351304322
1001701201_G2	-8712.171210702356	80.72585946731844
1001701201_G3	-8682.727881990108	375.7319366320047
1001701201_G5	-9119.750954876434	9.887574902012613
1001701201_G6	-9053.456256264964	-160.4788667793721
1001701201_G7	-9316.73513010949	197.35428006397666
1001701201_G8	-9157.031306477324	232.08050130009826
1001701201_G9	-9036.807659474283	480.1173074608563
1001701201_G10	-8889.988441486443	180.83145451360755
1001701201_G11	-8851.955867668648	-743.2823095263483
1001701201_G14	-8881.568750306942	123.4727005204706
1001701201_G15	-9131.588815292473	547.381555350559
1001701201_G17	-9121.609503267644	251.2977728469223
1001701201_G20	-8990.753165987975	325.2162189979296
1001701201_G21	-8893.140478389932	174.32945852780009
1001701201_G22	-8907.75312523681	152.11938744231298
1001701201_G23	-8749.775016622412	167.04597431100424
1001701201_H1	-9130.563215295868	106.88214159100106
1001701201_H3	-9239.204033508026	28.71630981803344
1001701201_H4	-8796.574835765074	-109.65096832985752
1001701201_H5	-9005.582716660107	1.2056783934985882
1001701201_H6	-9178.335867353957	-90.52800624387423
1001701201_H7	-8874.564599749829	111.65710641142589
1001701201_H13	-8922.184170674433	342.98046459892424
1001701201_H14	-9270.623845135193	129.42070076457787
1001701201_H15	-9276.15772064498	-50.89692111892066
1001701201_H16	-8835.12888534189	395.86217742918325
1001701201_H17	-9106.825798507087	109.59580145806403
1001701201_H18	-8907.361718099679	20.147474667510828
1001701201_H19	-8934.219296693078	331.94376291242537
1001701201_H20	-9365.943516486926	76.7851986981414
1001701201_H21	-8701.653184623783	559.2573211496936
1001701201_H22	-8893.230711525755	423.58975793156657
1001701201_I1	-8925.09441748514	372.4721849397174
1001701201_I2	-8718.202836020539	-102.60461902900394
1001701201_I3	-8836.72958641603	219.38078993085776
1001701201_I6	-8610.417167727346	221.1980274580938
1001701201_I9	-8950.721373372235	343.42439543575733
